facility_name,facility_id,state,measure_id,score,predicted_readmission_rate,expected_readmission_rate,number_of_discharges,number_of_readmissions,start_date,end_date,footnote,risk_band,condition
ST VINCENT'S BIRMINGHAM,010056,AL,READM-30-PN-HRRP,1.037,16.1856,15.608,405.0,68.0,2020-07-01,2023-06-30,,Elevated,Pneumonia
ST VINCENT'S BIRMINGHAM,010056,AL,READM-30-CABG-HRRP,1.1313,12.3784,10.9421,96.0,16.0,2020-07-01,2023-06-30,,High,CABG
ST VINCENT'S BIRMINGHAM,010056,AL,READM-30-HIP-KNEE-HRRP,0.9213,4.3789,4.7531,,,2020-07-01,2023-06-30,,Low,Hip/Knee Replacement
ST VINCENT'S BIRMINGHAM,010056,AL,READM-30-COPD-HRRP,0.9772,16.3394,16.7206,82.0,12.0,2020-07-01,2023-06-30,,Moderate,COPD
ST VINCENT'S BIRMINGHAM,010056,AL,READM-30-HF-HRRP,0.9489,18.6041,19.605,439.0,78.0,2020-07-01,2023-06-30,,Low,Heart Failure
BIBB MEDICAL CENTER,010058,AL,READM-30-COPD-HRRP,,,,,,2020-07-01,2023-06-30,1,,COPD
BIBB MEDICAL CENTER,010058,AL,READM-30-PN-HRRP,0.9402,13.8224,14.7021,,,2020-07-01,2023-06-30,,Low,Pneumonia
BIBB MEDICAL CENTER,010058,AL,READM-30-HF-HRRP,,,,,,2020-07-01,2023-06-30,1,,Heart Failure
BIBB MEDICAL CENTER,010058,AL,READM-30-HIP-KNEE-HRRP,,,,,,2020-07-01,2023-06-30,5,,Hip/Knee Replacement
BIBB MEDICAL CENTER,010058,AL,READM-30-AMI-HRRP,,,,,,2020-07-01,2023-06-30,1,,Acute Myocardial Infarction
BIBB MEDICAL CENTER,010058,AL,READM-30-CABG-HRRP,,,,,,2020-07-01,2023-06-30,5,,CABG
LAWRENCE MEDICAL CENTER,010059,AL,READM-30-HF-HRRP,,,,,,2020-07-01,2023-06-30,1,,Heart Failure
LAWRENCE MEDICAL CENTER,010059,AL,READM-30-CABG-HRRP,,,,,,2020-07-01,2023-06-30,5,,CABG
LAWRENCE MEDICAL CENTER,010059,AL,READM-30-HIP-KNEE-HRRP,,,,,,2020-07-01,2023-06-30,5,,Hip/Knee Replacement
LAWRENCE MEDICAL CENTER,010059,AL,READM-30-PN-HRRP,0.9772,16.8082,17.1996,,,2020-07-01,2023-06-30,,Moderate,Pneumonia
LAWRENCE MEDICAL CENTER,010059,AL,READM-30-COPD-HRRP,,,,,,2020-07-01,2023-06-30,1,,COPD
LAWRENCE MEDICAL CENTER,010059,AL,READM-30-AMI-HRRP,,,,,,2020-07-01,2023-06-30,1,,Acute Myocardial Infarction
HIGHLANDS MEDICAL CENTER,010061,AL,READM-30-PN-HRRP,0.9658,15.0548,15.5882,115.0,15.0,2020-07-01,2023-06-30,,Moderate,Pneumonia
HIGHLANDS MEDICAL CENTER,010061,AL,READM-30-CABG-HRRP,,,,,,2020-07-01,2023-06-30,5,,CABG
HIGHLANDS MEDICAL CENTER,010061,AL,READM-30-HF-HRRP,0.9393,16.5564,17.6268,,,2020-07-01,2023-06-30,,Low,Heart Failure
HIGHLANDS MEDICAL CENTER,010061,AL,READM-30-COPD-HRRP,0.998,17.373,17.4086,,,2020-07-01,2023-06-30,,Moderate,COPD
HIGHLANDS MEDICAL CENTER,010061,AL,READM-30-AMI-HRRP,,,,,,2020-07-01,2023-06-30,1,,Acute Myocardial Infarction
HIGHLANDS MEDICAL CENTER,010061,AL,READM-30-HIP-KNEE-HRRP,,,,,,2020-07-01,2023-06-30,1,,Hip/Knee Replacement
WIREGRASS MEDICAL CENTER,010062,AL,READM-30-HF-HRRP,,,,,,2020-07-01,2023-06-30,1,,Heart Failure
WIREGRASS MEDICAL CENTER,010062,AL,READM-30-HIP-KNEE-HRRP,,,,,,2020-07-01,2023-06-30,5,,Hip/Knee Replacement
WIREGRASS MEDICAL CENTER,010062,AL,READM-30-PN-HRRP,0.9722,15.5356,15.9792,,,2020-07-01,2023-06-30,,Moderate,Pneumonia
WIREGRASS MEDICAL CENTER,010062,AL,READM-30-AMI-HRRP,,,,,,2020-07-01,2023-06-30,1,,Acute Myocardial Infarction
WIREGRASS MEDICAL CENTER,010062,AL,READM-30-COPD-HRRP,,,,,,2020-07-01,2023-06-30,1,,COPD
WIREGRASS MEDICAL CENTER,010062,AL,READM-30-CABG-HRRP,,,,,,2020-07-01,2023-06-30,5,,CABG
RUSSELL MEDICAL CENTER,010065,AL,READM-30-PN-HRRP,0.9314,14.6363,15.7145,,,2020-07-01,2023-06-30,,Low,Pneumonia
RUSSELL MEDICAL CENTER,010065,AL,READM-30-AMI-HRRP,1.0115,13.3263,13.1753,,,2020-07-01,2023-06-30,,Elevated,Acute Myocardial Infarction
RUSSELL MEDICAL CENTER,010065,AL,READM-30-COPD-HRRP,1.0035,15.2603,15.2076,,,2020-07-01,2023-06-30,,Elevated,COPD
RUSSELL MEDICAL CENTER,010065,AL,READM-30-CABG-HRRP,,,,,,2020-07-01,2023-06-30,5,,CABG
RUSSELL MEDICAL CENTER,010065,AL,READM-30-HF-HRRP,0.9604,18.9587,19.74,94.0,15.0,2020-07-01,2023-06-30,,Moderate,Heart Failure
RUSSELL MEDICAL CENTER,010065,AL,READM-30-HIP-KNEE-HRRP,0.8537,5.7981,6.7918,,,2020-07-01,2023-06-30,,Low,Hip/Knee Replacement
MEDICAL CENTER BARBOUR,010069,AL,READM-30-HIP-KNEE-HRRP,,,,,,2020-07-01,2023-06-30,5,,Hip/Knee Replacement
MEDICAL CENTER BARBOUR,010069,AL,READM-30-HF-HRRP,1.0252,18.5654,18.1084,,,2020-07-01,2023-06-30,,Elevated,Heart Failure
MEDICAL CENTER BARBOUR,010069,AL,READM-30-PN-HRRP,0.9433,11.7933,12.5023,,,2020-07-01,2023-06-30,,Low,Pneumonia
MEDICAL CENTER BARBOUR,010069,AL,READM-30-COPD-HRRP,,,,,,2020-07-01,2023-06-30,1,,COPD
MEDICAL CENTER BARBOUR,010069,AL,READM-30-AMI-HRRP,,,,,,2020-07-01,2023-06-30,1,,Acute Myocardial Infarction
MEDICAL CENTER BARBOUR,010069,AL,READM-30-CABG-HRRP,,,,,,2020-07-01,2023-06-30,5,,CABG
CLAY COUNTY HOSPITAL,010073,AL,READM-30-PN-HRRP,0.9695,12.9448,13.3516,,,2020-07-01,2023-06-30,,Moderate,Pneumonia
CLAY COUNTY HOSPITAL,010073,AL,READM-30-HF-HRRP,,,,,,2020-07-01,2023-06-30,1,,Heart Failure
CLAY COUNTY HOSPITAL,010073,AL,READM-30-COPD-HRRP,,,,,,2020-07-01,2023-06-30,1,,COPD
CLAY COUNTY HOSPITAL,010073,AL,READM-30-HIP-KNEE-HRRP,,,,,,2020-07-01,2023-06-30,5,,Hip/Knee Replacement
CLAY COUNTY HOSPITAL,010073,AL,READM-30-AMI-HRRP,,,,,,2020-07-01,2023-06-30,1,,Acute Myocardial Infarction
CLAY COUNTY HOSPITAL,010073,AL,READM-30-CABG-HRRP,,,,,,2020-07-01,2023-06-30,5,,CABG
NORTHEAST ALABAMA REGIONAL MEDICAL CENTER,010078,AL,READM-30-HF-HRRP,1.035,20.7547,20.0534,311.0,67.0,2020-07-01,2023-06-30,,Elevated,Heart Failure
NORTHEAST ALABAMA REGIONAL MEDICAL CENTER,010078,AL,READM-30-AMI-HRRP,1.1409,17.0661,14.9585,196.0,40.0,2020-07-01,2023-06-30,,High,Acute Myocardial Infarction
NORTHEAST ALABAMA REGIONAL MEDICAL CENTER,010078,AL,READM-30-PN-HRRP,0.9644,16.0961,16.6898,270.0,41.0,2020-07-01,2023-06-30,,Moderate,Pneumonia
NORTHEAST ALABAMA REGIONAL MEDICAL CENTER,010078,AL,READM-30-CABG-HRRP,,,,,,2020-07-01,2023-06-30,5,,CABG
NORTHEAST ALABAMA REGIONAL MEDICAL CENTER,010078,AL,READM-30-HIP-KNEE-HRRP,1.2908,5.5052,4.265,177.0,13.0,2020-07-01,2023-06-30,,High,Hip/Knee Replacement
NORTHEAST ALABAMA REGIONAL MEDICAL CENTER,010078,AL,READM-30-COPD-HRRP,0.8528,16.7256,19.6126,190.0,22.0,2020-07-01,2023-06-30,,Low,COPD
ATHENS LIMESTONE HOSPITAL,010079,AL,READM-30-HF-HRRP,0.9989,19.254,19.2744,151.0,29.0,2020-07-01,2023-06-30,,Elevated,Heart Failure
ATHENS LIMESTONE HOSPITAL,010079,AL,READM-30-CABG-HRRP,,,,,,2020-07-01,2023-06-30,5,,CABG
ATHENS LIMESTONE HOSPITAL,010079,AL,READM-30-HIP-KNEE-HRRP,1.061,4.8484,4.5697,,,2020-07-01,2023-06-30,,High,Hip/Knee Replacement
ATHENS LIMESTONE HOSPITAL,010079,AL,READM-30-COPD-HRRP,1.0135,18.2752,18.0322,105.0,20.0,2020-07-01,2023-06-30,,Elevated,COPD
ATHENS LIMESTONE HOSPITAL,010079,AL,READM-30-PN-HRRP,1.0464,15.0886,14.4197,179.0,30.0,2020-07-01,2023-06-30,,High,Pneumonia
ATHENS LIMESTONE HOSPITAL,010079,AL,READM-30-AMI-HRRP,,,,,,2020-07-01,2023-06-30,1,,Acute Myocardial Infarction
SOUTH BALDWIN REGIONAL MEDICAL CENTER,010083,AL,READM-30-CABG-HRRP,,,,,,2020-07-01,2023-06-30,5,,CABG
SOUTH BALDWIN REGIONAL MEDICAL CENTER,010083,AL,READM-30-HIP-KNEE-HRRP,1.1909,5.8732,4.9315,,,2020-07-01,2023-06-30,,High,Hip/Knee Replacement
SOUTH BALDWIN REGIONAL MEDICAL CENTER,010083,AL,READM-30-HF-HRRP,1.0014,19.4598,19.433,277.0,54.0,2020-07-01,2023-06-30,,Elevated,Heart Failure
SOUTH BALDWIN REGIONAL MEDICAL CENTER,010083,AL,READM-30-PN-HRRP,0.984,15.2954,15.5437,262.0,39.0,2020-07-01,2023-06-30,,Moderate,Pneumonia
SOUTH BALDWIN REGIONAL MEDICAL CENTER,010083,AL,READM-30-COPD-HRRP,0.9495,16.4861,17.3629,116.0,16.0,2020-07-01,2023-06-30,,Low,COPD
SOUTH BALDWIN REGIONAL MEDICAL CENTER,010083,AL,READM-30-AMI-HRRP,1.018,12.5378,12.316,113.0,15.0,2020-07-01,2023-06-30,,Elevated,Acute Myocardial Infarction
DECATUR MORGAN HOSPITAL - DECATUR CAMPUS,010085,AL,READM-30-HIP-KNEE-HRRP,1.1523,7.2224,6.2677,,,2020-07-01,2023-06-30,,High,Hip/Knee Replacement
DECATUR MORGAN HOSPITAL - DECATUR CAMPUS,010085,AL,READM-30-CABG-HRRP,,,,,,2020-07-01,2023-06-30,5,,CABG
DECATUR MORGAN HOSPITAL - DECATUR CAMPUS,010085,AL,READM-30-PN-HRRP,0.9726,14.9667,15.389,440.0,64.0,2020-07-01,2023-06-30,,Moderate,Pneumonia
DECATUR MORGAN HOSPITAL - DECATUR CAMPUS,010085,AL,READM-30-HF-HRRP,0.9652,18.6643,19.3369,399.0,72.0,2020-07-01,2023-06-30,,Moderate,Heart Failure
DECATUR MORGAN HOSPITAL - DECATUR CAMPUS,010085,AL,READM-30-COPD-HRRP,1.0403,16.9957,16.3374,139.0,26.0,2020-07-01,2023-06-30,,Elevated,COPD
DECATUR MORGAN HOSPITAL - DECATUR CAMPUS,010085,AL,READM-30-AMI-HRRP,0.9633,15.8423,16.4458,,,2020-07-01,2023-06-30,,Moderate,Acute Myocardial Infarction
NORTHWEST MEDICAL CENTER,010086,AL,READM-30-HIP-KNEE-HRRP,,,,,,2020-07-01,2023-06-30,5,,Hip/Knee Replacement
NORTHWEST MEDICAL CENTER,010086,AL,READM-30-HF-HRRP,0.9898,18.6386,18.8311,,,2020-07-01,2023-06-30,,Moderate,Heart Failure
NORTHWEST MEDICAL CENTER,010086,AL,READM-30-AMI-HRRP,,,,,,2020-07-01,2023-06-30,1,,Acute Myocardial Infarction
NORTHWEST MEDICAL CENTER,010086,AL,READM-30-PN-HRRP,0.925,13.9501,15.0819,,,2020-07-01,2023-06-30,,Low,Pneumonia
NORTHWEST MEDICAL CENTER,010086,AL,READM-30-COPD-HRRP,0.9167,16.5953,18.1026,,,2020-07-01,2023-06-30,,Low,COPD
NORTHWEST MEDICAL CENTER,010086,AL,READM-30-CABG-HRRP,,,,,,2020-07-01,2023-06-30,5,,CABG
USA HEALTH UNIVERSITY HOSPITAL,010087,AL,READM-30-HIP-KNEE-HRRP,,,,,,2020-07-01,2023-06-30,1,,Hip/Knee Replacement
USA HEALTH UNIVERSITY HOSPITAL,010087,AL,READM-30-COPD-HRRP,,,,,,2020-07-01,2023-06-30,1,,COPD
USA HEALTH UNIVERSITY HOSPITAL,010087,AL,READM-30-AMI-HRRP,0.9903,13.8751,14.0111,,,2020-07-01,2023-06-30,,Moderate,Acute Myocardial Infarction
USA HEALTH UNIVERSITY HOSPITAL,010087,AL,READM-30-PN-HRRP,0.9676,16.9059,17.4727,,,2020-07-01,2023-06-30,,Moderate,Pneumonia
USA HEALTH UNIVERSITY HOSPITAL,010087,AL,READM-30-CABG-HRRP,,,,,,2020-07-01,2023-06-30,1,,CABG
USA HEALTH UNIVERSITY HOSPITAL,010087,AL,READM-30-HF-HRRP,1.0023,19.2135,19.1689,,,2020-07-01,2023-06-30,,Elevated,Heart Failure
WALKER BAPTIST MEDICAL CENTER,010089,AL,READM-30-CABG-HRRP,,,,,,2020-07-01,2023-06-30,5,,CABG
WALKER BAPTIST MEDICAL CENTER,010089,AL,READM-30-AMI-HRRP,,,,,,2020-07-01,2023-06-30,1,,Acute Myocardial Infarction
WALKER BAPTIST MEDICAL CENTER,010089,AL,READM-30-COPD-HRRP,1.0075,17.8648,17.7313,87.0,16.0,2020-07-01,2023-06-30,,Elevated,COPD
WALKER BAPTIST MEDICAL CENTER,010089,AL,READM-30-HIP-KNEE-HRRP,,,,,,2020-07-01,2023-06-30,1,,Hip/Knee Replacement
WALKER BAPTIST MEDICAL CENTER,010089,AL,READM-30-PN-HRRP,0.9149,14.13,15.4442,155.0,16.0,2020-07-01,2023-06-30,,Low,Pneumonia
WALKER BAPTIST MEDICAL CENTER,010089,AL,READM-30-HF-HRRP,1.0249,19.0211,18.5589,154.0,31.0,2020-07-01,2023-06-30,,Elevated,Heart Failure
"USA HEALTH HCA PROVIDENCE HOSPITAL, LLC",010090,AL,READM-30-HIP-KNEE-HRRP,0.9585,4.4314,4.6234,,,2020-07-01,2023-06-30,,Moderate,Hip/Knee Replacement
"USA HEALTH HCA PROVIDENCE HOSPITAL, LLC",010090,AL,READM-30-AMI-HRRP,1.0685,12.921,12.0927,154.0,23.0,2020-07-01,2023-06-30,,High,Acute Myocardial Infarction
"USA HEALTH HCA PROVIDENCE HOSPITAL, LLC",010090,AL,READM-30-COPD-HRRP,0.9523,15.5225,16.2994,96.0,12.0,2020-07-01,2023-06-30,,Low,COPD
"USA HEALTH HCA PROVIDENCE HOSPITAL, LLC",010090,AL,READM-30-CABG-HRRP,0.997,10.0973,10.1274,,,2020-07-01,2023-06-30,,Moderate,CABG
"USA HEALTH HCA PROVIDENCE HOSPITAL, LLC",010090,AL,READM-30-HF-HRRP,0.9687,18.541,19.1392,341.0,61.0,2020-07-01,2023-06-30,,Moderate,Heart Failure
"USA HEALTH HCA PROVIDENCE HOSPITAL, LLC",010090,AL,READM-30-PN-HRRP,1.1009,17.3591,15.7677,285.0,56.0,2020-07-01,2023-06-30,,High,Pneumonia
GROVE HILL MEMORIAL HOSPITAL,010091,AL,READM-30-PN-HRRP,,,,,,2020-07-01,2023-06-30,1,,Pneumonia
GROVE HILL MEMORIAL HOSPITAL,010091,AL,READM-30-HIP-KNEE-HRRP,,,,,,2020-07-01,2023-06-30,5,,Hip/Knee Replacement
GROVE HILL MEMORIAL HOSPITAL,010091,AL,READM-30-HF-HRRP,,,,,,2020-07-01,2023-06-30,1,,Heart Failure
GROVE HILL MEMORIAL HOSPITAL,010091,AL,READM-30-CABG-HRRP,,,,,,2020-07-01,2023-06-30,5,,CABG
GROVE HILL MEMORIAL HOSPITAL,010091,AL,READM-30-COPD-HRRP,,,,,,2020-07-01,2023-06-30,1,,COPD
GROVE HILL MEMORIAL HOSPITAL,010091,AL,READM-30-AMI-HRRP,,,,,,2020-07-01,2023-06-30,5,,Acute Myocardial Infarction
DCH REGIONAL MEDICAL CENTER,010092,AL,READM-30-HIP-KNEE-HRRP,1.1877,5.9217,4.9856,,,2020-07-01,2023-06-30,,High,Hip/Knee Replacement
DCH REGIONAL MEDICAL CENTER,010092,AL,READM-30-CABG-HRRP,1.0061,9.7563,9.6976,,,2020-07-01,2023-06-30,,Elevated,CABG
DCH REGIONAL MEDICAL CENTER,010092,AL,READM-30-AMI-HRRP,1.0291,12.5146,12.1604,173.0,23.0,2020-07-01,2023-06-30,,Elevated,Acute Myocardial Infarction
DCH REGIONAL MEDICAL CENTER,010092,AL,READM-30-HF-HRRP,0.9813,18.5476,18.9006,681.0,125.0,2020-07-01,2023-06-30,,Moderate,Heart Failure
DCH REGIONAL MEDICAL CENTER,010092,AL,READM-30-COPD-HRRP,1.1361,20.8401,18.3429,312.0,73.0,2020-07-01,2023-06-30,,High,COPD
DCH REGIONAL MEDICAL CENTER,010092,AL,READM-30-PN-HRRP,1.1388,18.07,15.8669,604.0,118.0,2020-07-01,2023-06-30,,High,Pneumonia
HALE COUNTY HOSPITAL,010095,AL,READM-30-PN-HRRP,,,,,,2020-07-01,2023-06-30,1,,Pneumonia
HALE COUNTY HOSPITAL,010095,AL,READM-30-COPD-HRRP,,,,,,2020-07-01,2023-06-30,1,,COPD
HALE COUNTY HOSPITAL,010095,AL,READM-30-HIP-KNEE-HRRP,,,,,,2020-07-01,2023-06-30,5,,Hip/Knee Replacement
HALE COUNTY HOSPITAL,010095,AL,READM-30-AMI-HRRP,,,,,,2020-07-01,2023-06-30,1,,Acute Myocardial Infarction
HALE COUNTY HOSPITAL,010095,AL,READM-30-HF-HRRP,,,,,,2020-07-01,2023-06-30,1,,Heart Failure
HALE COUNTY HOSPITAL,010095,AL,READM-30-CABG-HRRP,,,,,,2020-07-01,2023-06-30,5,,CABG
ELMORE COMMUNITY HOSPITAL,010097,AL,READM-30-HIP-KNEE-HRRP,,,,,,2020-07-01,2023-06-30,5,,Hip/Knee Replacement
ELMORE COMMUNITY HOSPITAL,010097,AL,READM-30-CABG-HRRP,,,,,,2020-07-01,2023-06-30,5,,CABG
ELMORE COMMUNITY HOSPITAL,010097,AL,READM-30-PN-HRRP,1.0172,12.9151,12.6968,,,2020-07-01,2023-06-30,,Elevated,Pneumonia
ELMORE COMMUNITY HOSPITAL,010097,AL,READM-30-AMI-HRRP,,,,,,2020-07-01,2023-06-30,1,,Acute Myocardial Infarction
ELMORE COMMUNITY HOSPITAL,010097,AL,READM-30-COPD-HRRP,,,,,,2020-07-01,2023-06-30,1,,COPD
ELMORE COMMUNITY HOSPITAL,010097,AL,READM-30-HF-HRRP,,,,,,2020-07-01,2023-06-30,1,,Heart Failure
D W MCMILLAN MEMORIAL HOSPITAL,010099,AL,READM-30-HIP-KNEE-HRRP,,,,,,2020-07-01,2023-06-30,5,,Hip/Knee Replacement
D W MCMILLAN MEMORIAL HOSPITAL,010099,AL,READM-30-CABG-HRRP,,,,,,2020-07-01,2023-06-30,5,,CABG
D W MCMILLAN MEMORIAL HOSPITAL,010099,AL,READM-30-HF-HRRP,0.993,17.397,17.5202,,,2020-07-01,2023-06-30,,Moderate,Heart Failure
D W MCMILLAN MEMORIAL HOSPITAL,010099,AL,READM-30-PN-HRRP,0.9716,13.5046,13.8999,,,2020-07-01,2023-06-30,,Moderate,Pneumonia
D W MCMILLAN MEMORIAL HOSPITAL,010099,AL,READM-30-AMI-HRRP,,,,,,2020-07-01,2023-06-30,1,,Acute Myocardial Infarction
D W MCMILLAN MEMORIAL HOSPITAL,010099,AL,READM-30-COPD-HRRP,,,,,,2020-07-01,2023-06-30,1,,COPD
THOMAS HOSPITAL,010100,AL,READM-30-CABG-HRRP,0.9432,9.8544,10.4479,202.0,18.0,2020-07-01,2023-06-30,,Low,CABG
THOMAS HOSPITAL,010100,AL,READM-30-HIP-KNEE-HRRP,0.8863,4.2558,4.8015,,,2020-07-01,2023-06-30,,Low,Hip/Knee Replacement
THOMAS HOSPITAL,010100,AL,READM-30-PN-HRRP,1.0643,15.7419,14.7909,342.0,58.0,2020-07-01,2023-06-30,,High,Pneumonia
THOMAS HOSPITAL,010100,AL,READM-30-HF-HRRP,1.0359,19.9162,19.2259,334.0,69.0,2020-07-01,2023-06-30,,Elevated,Heart Failure
THOMAS HOSPITAL,010100,AL,READM-30-COPD-HRRP,1.063,19.2411,18.1012,79.0,19.0,2020-07-01,2023-06-30,,High,COPD
THOMAS HOSPITAL,010100,AL,READM-30-AMI-HRRP,0.9548,10.8037,11.3148,140.0,13.0,2020-07-01,2023-06-30,,Low,Acute Myocardial Infarction
CITIZENS BAPTIST MEDICAL CENTER,010101,AL,READM-30-HIP-KNEE-HRRP,,,,,,2020-07-01,2023-06-30,5,,Hip/Knee Replacement
CITIZENS BAPTIST MEDICAL CENTER,010101,AL,READM-30-PN-HRRP,1.1244,16.4345,14.6165,56.0,17.0,2020-07-01,2023-06-30,,High,Pneumonia
CITIZENS BAPTIST MEDICAL CENTER,010101,AL,READM-30-HF-HRRP,1.0714,20.3155,18.9613,50.0,15.0,2020-07-01,2023-06-30,,High,Heart Failure
CITIZENS BAPTIST MEDICAL CENTER,010101,AL,READM-30-COPD-HRRP,,,,,,2020-07-01,2023-06-30,1,,COPD
CITIZENS BAPTIST MEDICAL CENTER,010101,AL,READM-30-CABG-HRRP,,,,,,2020-07-01,2023-06-30,5,,CABG
CITIZENS BAPTIST MEDICAL CENTER,010101,AL,READM-30-AMI-HRRP,,,,,,2020-07-01,2023-06-30,1,,Acute Myocardial Infarction
J PAUL JONES HOSPITAL,010102,AL,READM-30-PN-HRRP,,,,,,2020-07-01,2023-06-30,1,,Pneumonia
J PAUL JONES HOSPITAL,010102,AL,READM-30-HIP-KNEE-HRRP,,,,,,2020-07-01,2023-06-30,5,,Hip/Knee Replacement
J PAUL JONES HOSPITAL,010102,AL,READM-30-COPD-HRRP,,,,,,2020-07-01,2023-06-30,1,,COPD
J PAUL JONES HOSPITAL,010102,AL,READM-30-HF-HRRP,,,,,,2020-07-01,2023-06-30,1,,Heart Failure
J PAUL JONES HOSPITAL,010102,AL,READM-30-CABG-HRRP,,,,,,2020-07-01,2023-06-30,5,,CABG
J PAUL JONES HOSPITAL,010102,AL,READM-30-AMI-HRRP,,,,,,2020-07-01,2023-06-30,5,,Acute Myocardial Infarction
PRINCETON BAPTIST MEDICAL CENTER,010103,AL,READM-30-AMI-HRRP,1.0055,14.6549,14.5749,121.0,18.0,2020-07-01,2023-06-30,,Elevated,Acute Myocardial Infarction
PRINCETON BAPTIST MEDICAL CENTER,010103,AL,READM-30-HF-HRRP,0.9504,19.064,20.0595,218.0,38.0,2020-07-01,2023-06-30,,Low,Heart Failure
PRINCETON BAPTIST MEDICAL CENTER,010103,AL,READM-30-COPD-HRRP,0.9694,17.7506,18.3119,,,2020-07-01,2023-06-30,,Moderate,COPD
PRINCETON BAPTIST MEDICAL CENTER,010103,AL,READM-30-HIP-KNEE-HRRP,0.9928,5.1548,5.192,,,2020-07-01,2023-06-30,,Moderate,Hip/Knee Replacement
PRINCETON BAPTIST MEDICAL CENTER,010103,AL,READM-30-PN-HRRP,0.9766,17.1164,17.5261,103.0,16.0,2020-07-01,2023-06-30,,Moderate,Pneumonia
PRINCETON BAPTIST MEDICAL CENTER,010103,AL,READM-30-CABG-HRRP,1.0605,11.5758,10.9158,,,2020-07-01,2023-06-30,,High,CABG
GRANDVIEW MEDICAL CENTER,010104,AL,READM-30-COPD-HRRP,1.004,18.6724,18.5979,154.0,29.0,2020-07-01,2023-06-30,,Elevated,COPD
GRANDVIEW MEDICAL CENTER,010104,AL,READM-30-PN-HRRP,0.9621,15.7195,16.3387,341.0,51.0,2020-07-01,2023-06-30,,Moderate,Pneumonia
GRANDVIEW MEDICAL CENTER,010104,AL,READM-30-CABG-HRRP,1.1821,12.8849,10.9002,112.0,20.0,2020-07-01,2023-06-30,,High,CABG
GRANDVIEW MEDICAL CENTER,010104,AL,READM-30-HF-HRRP,1.0208,20.6583,20.2372,598.0,125.0,2020-07-01,2023-06-30,,Elevated,Heart Failure
GRANDVIEW MEDICAL CENTER,010104,AL,READM-30-AMI-HRRP,1.0593,14.5933,13.7765,207.0,33.0,2020-07-01,2023-06-30,,High,Acute Myocardial Infarction
GRANDVIEW MEDICAL CENTER,010104,AL,READM-30-HIP-KNEE-HRRP,1.0159,4.6229,4.5504,385.0,18.0,2020-07-01,2023-06-30,,Elevated,Hip/Knee Replacement
PRATTVILLE BAPTIST HOSPITAL,010108,AL,READM-30-HIP-KNEE-HRRP,,,,,,2020-07-01,2023-06-30,5,,Hip/Knee Replacement
PRATTVILLE BAPTIST HOSPITAL,010108,AL,READM-30-AMI-HRRP,,,,,,2020-07-01,2023-06-30,1,,Acute Myocardial Infarction
PRATTVILLE BAPTIST HOSPITAL,010108,AL,READM-30-PN-HRRP,0.925,14.1876,15.3376,142.0,15.0,2020-07-01,2023-06-30,,Low,Pneumonia
PRATTVILLE BAPTIST HOSPITAL,010108,AL,READM-30-HF-HRRP,1.0382,19.9833,19.2489,157.0,34.0,2020-07-01,2023-06-30,,Elevated,Heart Failure
PRATTVILLE BAPTIST HOSPITAL,010108,AL,READM-30-COPD-HRRP,0.9658,17.1758,17.7835,88.0,13.0,2020-07-01,2023-06-30,,Moderate,COPD
PRATTVILLE BAPTIST HOSPITAL,010108,AL,READM-30-CABG-HRRP,,,,,,2020-07-01,2023-06-30,5,,CABG
BULLOCK COUNTY HOSPITAL,010110,AL,READM-30-HIP-KNEE-HRRP,,,,,,2020-07-01,2023-06-30,5,,Hip/Knee Replacement
BULLOCK COUNTY HOSPITAL,010110,AL,READM-30-CABG-HRRP,,,,,,2020-07-01,2023-06-30,5,,CABG
BULLOCK COUNTY HOSPITAL,010110,AL,READM-30-PN-HRRP,,,,,,2020-07-01,2023-06-30,1,,Pneumonia
BULLOCK COUNTY HOSPITAL,010110,AL,READM-30-HF-HRRP,,,,,,2020-07-01,2023-06-30,5,,Heart Failure
BULLOCK COUNTY HOSPITAL,010110,AL,READM-30-COPD-HRRP,,,,,,2020-07-01,2023-06-30,5,,COPD
BULLOCK COUNTY HOSPITAL,010110,AL,READM-30-AMI-HRRP,,,,,,2020-07-01,2023-06-30,5,,Acute Myocardial Infarction
WHITFIELD REGIONAL HOSPITAL,010112,AL,READM-30-PN-HRRP,0.9343,16.4488,17.605,,,2020-07-01,2023-06-30,,Low,Pneumonia
WHITFIELD REGIONAL HOSPITAL,010112,AL,READM-30-HF-HRRP,0.982,20.1405,20.5102,66.0,12.0,2020-07-01,2023-06-30,,Moderate,Heart Failure
WHITFIELD REGIONAL HOSPITAL,010112,AL,READM-30-HIP-KNEE-HRRP,,,,,,2020-07-01,2023-06-30,1,,Hip/Knee Replacement
WHITFIELD REGIONAL HOSPITAL,010112,AL,READM-30-COPD-HRRP,,,,,,2020-07-01,2023-06-30,1,,COPD
WHITFIELD REGIONAL HOSPITAL,010112,AL,READM-30-AMI-HRRP,,,,,,2020-07-01,2023-06-30,1,,Acute Myocardial Infarction
WHITFIELD REGIONAL HOSPITAL,010112,AL,READM-30-CABG-HRRP,,,,,,2020-07-01,2023-06-30,5,,CABG
MOBILE INFIRMARY MEDICAL CENTER,010113,AL,READM-30-CABG-HRRP,1.1177,11.3608,10.1641,,,2020-07-01,2023-06-30,,High,CABG
